Idade,Local de trabalho,Pontuação teste,Departmento,Distancia casa-trabalho,Educacao,Area,Possui carro,Subordinado,Satisfação com o ambiente no emprego atual,Genero,Horas voluntariado,Envolvimento com trabalho,Posicao,Cargo,Satisfação com emprego,Estado civil,Renda,Bonus de performance,Quantidade de empresas que trabalho,Maior de idade,Necessita de hora extra,Aumento de salario%,Performance na entrevista,Satisfação com a relação,Horas de trabalho padrão,Beneficios,Anos de experiencia,Horas de treinamento ultimo ano,Estilo de vida,Anos na última empresa,Anos na posição atual,Anos desde última promoção,Anos com a mesma gerência,Contratar
33,Cliente,350,Vendas,5,Superior completo,Marketing,1,485,4,F,34,3,1,Vendedor junior,3,Solteiro,2851,9150,1,1,Sim,13,3,2,80,0,1,2,3,1,0,0,0,Sim
41,Misto,143,Vendas,4,Superior completo,Marketing,1,488,1,M,56,3,2,Vendedo senior,2,Solteiro,9355,9558,1,1,Não,18,3,3,80,0,8,5,3,8,7,7,7,Sim
40,Misto,575,Vendas,22,Superior incompleto,Marketing,1,492,3,M,68,2,2,Vendedo senior,3,Casado,6380,6110,2,1,Sim,12,3,1,80,2,8,6,3,6,4,1,0,Sim
21,Escritório,156,Vendas,12,Superior completo,Ciências das natureza,1,494,3,F,90,4,1,Vendedor junior,2,Solteiro,2716,25422,1,1,Não,15,3,4,80,0,1,0,3,1,0,0,0,Sim
34,Cliente,1362,Vendas,19,Superior completo,Marketing,1,502,1,M,67,4,2,Vendedo senior,4,Solteiro,5304,4652,8,1,Sim,13,3,2,80,0,9,3,2,5,2,0,4,Sim
26,Cliente,575,Engenharia,3,Médio completo,Faculdade Técnica,1,510,3,M,73,3,1,Engenheiro,1,Solteiro,3102,6582,0,1,Não,22,4,3,80,0,7,2,3,6,4,0,4,Sim
30,Misto,464,Engenharia,4,Superior completo,Faculdade Técnica,1,514,3,M,40,3,1,Engenheiro,4,Solteiro,2285,3427,9,1,Sim,23,4,3,80,0,3,4,3,1,0,0,0,Sim
25,Misto,688,Engenharia,3,Superior completo,Medicina,1,538,1,M,91,3,1,Tecnico,1,Casado,4031,9396,5,1,Não,13,3,3,80,1,6,5,3,2,2,0,2,Sim
24,Cliente,1448,Vendas,1,Médio completo,Faculdade Técnica,1,554,1,F,62,3,1,Vendedor junior,2,Solteiro,3202,21972,1,1,Sim,16,3,2,80,0,6,4,3,5,3,1,4,Sim
34,Misto,296,Vendas,6,Superior incompleto,Marketing,1,555,4,F,33,1,1,Vendedor junior,3,Divorciado,2351,12253,0,1,Não,16,3,4,80,1,3,3,2,2,2,1,0,Sim
29,Misto,408,Engenharia,25,Pós-gradução,Faculdade Técnica,1,565,3,F,71,2,1,Engenheiro,2,Casado,2546,18300,5,1,Não,16,3,2,80,0,6,2,4,2,2,1,1,Sim
19,Misto,489,RH,2,Superior incompleto,Faculdade Técnica,1,566,1,M,52,2,1,Assistente,4,Solteiro,2564,18437,1,1,Não,12,3,3,80,0,1,3,4,1,0,0,0,Sim
33,Misto,1277,Engenharia,15,Médio completo,Medicina,1,582,2,M,56,3,3,Gerente,3,Casado,13610,24619,7,1,Sim,12,3,4,80,0,15,2,4,7,6,7,7,Sim
33,Cliente,587,Engenharia,10,Médio completo,Medicina,1,584,1,M,38,1,1,Tecnico,4,Divorciado,3408,6705,7,1,Não,13,3,1,80,3,8,2,3,4,3,1,3,Sim
31,Cliente,534,Engenharia,20,Superior completo,Ciências das natureza,1,587,1,M,66,3,3,Analista,3,Casado,9824,22908,3,1,Não,12,3,1,80,0,12,2,3,1,0,0,0,Sim
34,Cliente,988,RH,23,Superior completo,Ciências humanas,1,590,2,F,43,3,3,Assistente,1,Divorciado,9950,11533,9,1,Sim,15,3,3,80,3,11,2,3,3,2,0,2,Sim
22,Cliente,1368,Engenharia,4,Médio completo,Faculdade Técnica,1,593,3,M,99,2,1,Tecnico,3,Solteiro,3894,9129,5,1,Não,16,3,3,80,0,4,3,3,2,2,1,2,Sim
26,Cliente,426,RH,17,Superior incompleto - cursando,Ciências das natureza,1,608,2,F,58,3,1,Assistente,3,Divorciado,2741,22808,0,1,Sim,11,3,2,80,1,8,2,2,7,7,1,0,Sim
18,Misto,1306,Vendas,5,Superior completo,Marketing,1,614,2,M,69,3,1,Vendedor junior,2,Solteiro,1878,8059,1,1,Sim,14,3,4,80,0,0,3,3,0,0,0,0,Sim
26,Escritório,471,Engenharia,24,Superior completo,Faculdade Técnica,1,622,3,M,66,1,1,Tecnico,4,Solteiro,2340,23213,1,1,Sim,18,3,2,80,0,1,3,1,1,0,0,0,Sim
32,Cliente,1474,Vendas,11,Superior incompleto - cursando,Outros,1,631,4,M,60,4,2,Vendedo senior,3,Casado,4707,23914,8,1,Não,12,3,4,80,0,6,2,3,4,2,1,2,Sim
24,Cliente,1287,Engenharia,7,Superior completo,Ciências das natureza,1,647,1,F,55,3,1,Tecnico,3,Casado,2886,14168,1,1,Sim,16,3,4,80,1,6,4,3,6,3,1,2,Sim
30,Misto,448,Vendas,12,Superior incompleto - cursando,Ciências das natureza,1,648,2,M,74,2,1,Vendedor junior,1,Casado,2033,14470,1,1,Não,18,3,3,80,1,1,2,4,1,0,0,0,Sim
31,Misto,1365,Vendas,13,Superior incompleto - cursando,Medicina,1,650,2,M,46,3,2,Vendedo senior,1,Divorciado,4233,11512,2,1,Não,17,3,3,80,0,9,2,1,3,1,1,2,Sim
27,Cliente,1420,Vendas,2,Médio completo,Marketing,1,667,3,M,85,3,1,Vendedor junior,1,Divorciado,3041,16346,0,1,Não,11,3,2,80,1,5,3,3,4,3,0,2,Sim
45,Misto,306,Vendas,26,Superior incompleto - cursando,Ciências das natureza,1,684,1,F,100,3,2,Vendedo senior,1,Casado,4286,5630,2,1,Não,14,3,4,80,2,5,4,3,1,1,0,0,Sim
20,Cliente,1362,Engenharia,10,Médio completo,Medicina,1,701,4,M,32,3,1,Engenheiro,3,Solteiro,1009,26999,1,1,Sim,11,3,4,80,0,1,5,3,1,0,1,1,Sim
33,Misto,1076,Engenharia,3,Superior completo,Ciências das natureza,1,702,1,M,70,3,1,Engenheiro,1,Solteiro,3348,3164,1,1,Sim,11,3,1,80,0,10,3,3,10,8,9,7,Sim
24,Cliente,693,Vendas,3,Superior incompleto,Ciências das natureza,1,720,1,F,65,3,2,Vendedo senior,3,Solteiro,4577,24785,9,1,Não,14,3,1,80,0,4,3,3,2,2,2,0,Sim
50,Misto,562,Vendas,8,Superior incompleto,Faculdade Técnica,1,723,2,M,50,3,2,Vendedo senior,3,Casado,6796,23452,3,1,Sim,14,3,1,80,1,18,4,3,4,3,1,3,Sim
28,Cliente,654,Engenharia,1,Superior incompleto,Ciências das natureza,1,741,1,F,67,1,1,Engenheiro,2,Solteiro,2216,3872,7,1,Sim,13,3,4,80,0,10,4,3,7,7,3,7,Sim
42,Misto,933,Engenharia,19,Superior completo,Medicina,1,752,3,M,57,4,1,Engenheiro,3,Divorciado,2759,20366,6,1,Sim,12,3,4,80,0,7,2,3,2,2,2,2,Sim
33,Cliente,527,Engenharia,1,Superior incompleto - cursando,Outros,1,780,4,M,63,3,1,Engenheiro,4,Solteiro,2686,5207,1,1,Sim,13,3,3,80,0,10,2,2,10,9,7,8,Sim
47,Misto,719,Vendas,27,Superior incompleto,Ciências das natureza,1,785,2,F,77,4,2,Vendedo senior,3,Solteiro,6397,10339,4,1,Sim,12,3,4,80,0,8,2,3,5,4,1,3,Sim
55,Misto,725,Engenharia,2,Superior completo,Medicina,1,787,4,M,78,3,5,Gerente,1,Casado,19859,21199,5,1,Sim,13,3,4,80,1,24,2,3,5,2,1,4,Sim
26,Misto,1146,Vendas,8,Superior completo,Faculdade Técnica,1,796,4,M,38,2,2,Vendedo senior,1,Solteiro,5326,3064,6,1,Não,17,3,3,80,0,6,2,2,4,3,1,2,Sim
23,Misto,1243,Engenharia,6,Superior completo,Ciências das natureza,1,811,3,M,63,4,1,Tecnico,1,Casado,1601,3445,1,1,Sim,21,4,3,80,2,1,2,3,0,0,0,0,Sim
29,Misto,805,Engenharia,1,Superior incompleto,Ciências das natureza,1,816,2,F,36,2,1,Tecnico,1,Casado,2319,6689,1,1,Sim,11,3,4,80,1,1,1,3,1,0,0,0,Sim
33,Misto,118,Vendas,16,Superior completo,Marketing,1,819,1,F,69,3,2,Vendedo senior,1,Solteiro,5324,26507,5,1,Não,15,3,3,80,0,6,3,3,3,2,0,2,Sim
58,Misto,286,Engenharia,2,Superior incompleto - cursando,Ciências das natureza,1,825,4,M,31,3,5,Diretor,2,Solteiro,19246,25761,7,1,Sim,12,3,4,80,0,40,2,3,31,15,13,8,Sim
28,Misto,890,Engenharia,2,Superior incompleto - cursando,Medicina,1,828,3,M,46,3,1,Engenheiro,3,Solteiro,4382,16374,6,1,Não,17,3,4,80,0,5,3,2,2,2,2,1,Sim
49,Misto,1184,Vendas,11,Superior completo,Marketing,1,840,3,F,43,3,3,Vendedo senior,4,Casado,7654,5860,1,1,Não,18,3,1,80,2,9,3,4,9,8,7,7,Sim
55,Cliente,436,Vendas,2,Médio completo,Medicina,1,842,3,M,37,3,2,Vendedo senior,4,Solteiro,5160,21519,4,1,Não,16,3,3,80,0,12,3,2,9,7,7,3,Sim
26,Cliente,887,Engenharia,5,Superior incompleto,Medicina,1,848,3,F,88,2,1,Engenheiro,3,Casado,2366,20898,1,1,Sim,14,3,1,80,1,8,2,3,8,7,1,7,Sim
35,Misto,130,Engenharia,25,Superior incompleto - cursando,Ciências das natureza,1,881,4,F,96,3,1,Engenheiro,2,Divorciado,2022,16612,1,1,Sim,19,3,1,80,1,10,3,2,10,2,7,8,Sim
29,Misto,341,Vendas,1,Superior completo,Medicina,1,896,2,F,48,2,1,Vendedor junior,3,Divorciado,2800,23522,6,1,Sim,19,3,3,80,3,5,3,3,3,2,0,2,Sim
32,Cliente,374,Engenharia,25,Superior incompleto - cursando,Ciências das natureza,1,911,1,M,87,3,1,Tecnico,4,Solteiro,2795,18016,1,1,Sim,24,4,3,80,0,1,2,1,1,0,0,1,Sim
58,Misto,781,Engenharia,2,Médio completo,Ciências das natureza,1,918,4,M,57,2,1,Tecnico,4,Divorciado,2380,13384,9,1,Sim,14,3,4,80,1,3,3,2,1,0,0,0,Sim
20,Misto,500,Vendas,2,Superior completo,Medicina,1,922,3,F,49,2,1,Vendedor junior,3,Solteiro,2044,22052,1,1,Não,13,3,4,80,0,2,3,2,2,2,0,2,Sim
21,Misto,1427,Engenharia,18,Médio completo,Outros,1,923,4,F,65,3,1,Engenheiro,4,Solteiro,2693,8870,1,1,Não,19,3,1,80,0,1,3,2,1,0,0,0,Sim
22,Misto,617,Engenharia,3,Médio completo,Ciências das natureza,1,926,2,F,34,3,2,Supervisor,3,Casado,4171,10022,0,1,Sim,19,3,1,80,1,4,3,4,3,2,0,2,Sim
41,Misto,1085,Engenharia,2,Superior incompleto - cursando,Ciências das natureza,1,927,2,F,57,1,1,Tecnico,4,Divorciado,2778,17725,4,1,Sim,13,3,3,80,1,10,1,2,7,7,1,0,Sim
39,Misto,1122,Engenharia,6,Superior completo,Medicina,1,932,4,M,70,3,1,Tecnico,1,Casado,2404,4303,7,1,Sim,21,4,4,80,0,8,2,1,2,2,2,2,Sim
25,Misto,867,Vendas,19,Superior incompleto,Marketing,1,952,3,M,36,2,1,Vendedor junior,2,Casado,2413,18798,1,1,Sim,18,3,3,80,3,1,2,3,1,0,0,0,Sim
19,Misto,419,Vendas,21,Superior completo,Outros,1,959,4,M,37,2,1,Vendedor junior,2,Solteiro,2121,9947,1,1,Sim,13,3,2,80,0,1,3,4,1,0,0,0,Sim
20,Misto,129,Engenharia,4,Superior completo,Faculdade Técnica,1,960,1,M,84,3,1,Tecnico,1,Solteiro,2973,13008,1,1,Não,19,3,2,80,0,1,2,3,1,0,0,0,Sim
36,Misto,530,Vendas,3,Médio completo,Ciências das natureza,1,967,3,M,51,2,3,Vendedo senior,4,Casado,10325,5518,1,1,Sim,11,3,1,80,1,16,6,3,16,7,3,7,Sim
37,Misto,625,Vendas,1,Superior incompleto - cursando,Ciências das natureza,1,970,1,M,46,2,3,Vendedo senior,3,Casado,10609,14922,5,1,Não,11,3,3,80,0,17,2,1,14,1,11,7,Sim
58,Escritório,289,Engenharia,2,Superior completo,Faculdade Técnica,1,977,4,M,51,3,1,Engenheiro,3,Solteiro,2479,26227,4,1,Não,24,4,1,80,0,7,4,3,1,0,0,0,Sim
40,Escritório,1479,Vendas,24,Superior completo,Ciências das natureza,1,986,2,F,100,4,4,Vendedo senior,2,Solteiro,13194,17071,4,1,Sim,16,3,4,80,0,22,2,2,1,0,0,0,Sim
31,Misto,335,Engenharia,9,Superior incompleto,Medicina,1,991,3,M,46,2,1,Engenheiro,1,Solteiro,2321,10322,0,1,Sim,22,4,1,80,0,4,0,3,3,2,1,2,Sim
29,Misto,906,Engenharia,10,Superior completo,Ciências das natureza,1,994,4,F,92,2,1,Engenheiro,1,Solteiro,2404,11479,6,1,Sim,20,4,3,80,0,3,5,3,0,0,0,0,Sim
30,Misto,138,Engenharia,22,Superior completo,Ciências das natureza,1,1004,1,F,48,3,1,Engenheiro,3,Casado,2132,11539,4,1,Sim,11,3,2,80,0,7,2,3,5,2,0,1,Sim
35,Misto,622,Engenharia,14,Superior incompleto - cursando,Outros,1,1010,3,M,39,2,1,Tecnico,2,Divorciado,3743,10074,1,1,Sim,24,4,4,80,1,5,2,1,4,2,0,2,Sim
20,Cliente,1097,Engenharia,11,Superior completo,Medicina,1,1016,4,F,98,2,1,Engenheiro,1,Solteiro,2600,18275,1,1,Sim,15,3,1,80,0,1,2,3,1,0,0,0,Sim
30,Misto,109,Engenharia,5,Superior completo,Medicina,1,1017,2,F,60,3,1,Tecnico,2,Solteiro,2422,25725,0,1,Não,17,3,1,80,0,4,3,3,3,2,1,2,Sim
37,Escritório,1141,Engenharia,11,Superior incompleto,Medicina,1,1033,1,F,61,1,2,Analista,2,Casado,4777,14382,5,1,Não,15,3,1,80,0,15,2,1,1,0,0,0,Sim
26,Misto,265,Vendas,29,Superior incompleto,Medicina,1,1037,2,M,79,1,2,Vendedo senior,1,Solteiro,4969,21813,8,1,Não,18,3,4,80,0,7,6,3,2,2,2,2,Sim
52,Misto,266,Vendas,2,Médio completo,Marketing,1,1038,1,F,57,1,5,Gerente,4,Casado,19845,25846,1,1,Não,15,3,4,80,1,33,3,3,32,14,6,9,Sim
36,Misto,885,Engenharia,16,Superior incompleto - cursando,Ciências das natureza,1,1042,3,F,43,4,1,Tecnico,1,Solteiro,2743,8269,1,1,Não,16,3,3,80,0,18,1,3,17,13,15,14,Sim
36,Cliente,660,Engenharia,15,Superior completo,Outros,1,1052,1,M,81,3,2,Tecnico,3,Divorciado,4834,7858,7,1,Não,14,3,2,80,1,9,3,2,1,0,0,0,Sim
26,Cliente,342,Engenharia,2,Superior completo,Ciências das natureza,1,1053,1,M,57,3,1,Engenheiro,1,Casado,2042,15346,6,1,Sim,14,3,2,80,1,6,2,3,3,2,1,2,Sim
20,Misto,769,Vendas,9,Superior completo,Marketing,1,1077,4,F,54,3,1,Vendedor junior,4,Solteiro,2323,17205,1,1,Sim,14,3,2,80,0,2,3,3,2,2,0,2,Sim
21,Misto,1334,Engenharia,10,Superior completo,Ciências das natureza,1,1079,3,F,36,2,1,Tecnico,1,Solteiro,1416,17258,1,1,Não,13,3,1,80,0,1,6,2,1,0,1,0,Sim
51,Escritório,1323,Engenharia,4,Superior incompleto - cursando,Ciências das natureza,1,1081,1,M,34,3,1,Engenheiro,3,Casado,2461,10332,9,1,Sim,12,3,3,80,3,18,2,4,10,0,2,7,Sim
28,Misto,1366,Engenharia,24,Superior incompleto,Faculdade Técnica,1,1082,2,M,72,2,3,Analista,1,Solteiro,8722,12355,1,1,Não,12,3,1,80,0,10,2,2,10,7,1,9,Sim
44,Misto,1376,RH,1,Superior incompleto,Medicina,1,1098,2,M,91,2,3,Assistente,1,Casado,10482,2326,9,1,Não,14,3,4,80,1,24,1,3,20,6,3,6,Sim
35,Cliente,1204,Vendas,4,Superior completo,Faculdade Técnica,1,1100,4,M,86,3,3,Vendedo senior,1,Solteiro,9582,10333,0,1,Sim,22,4,1,80,0,9,2,3,8,7,4,7,Sim
33,Misto,827,Engenharia,29,Superior incompleto - cursando,Medicina,1,1101,1,F,54,2,2,Engenheiro,3,Solteiro,4508,3129,1,1,Não,22,4,2,80,0,14,4,3,13,7,3,8,Sim
25,Misto,1219,Engenharia,4,Médio completo,Faculdade Técnica,1,1106,4,M,32,3,1,Tecnico,4,Casado,3691,4605,1,1,Sim,15,3,2,80,1,7,3,4,7,7,5,6,Sim
26,Misto,1330,Engenharia,21,Superior completo,Medicina,1,1107,1,M,37,3,1,Tecnico,3,Divorciado,2377,19373,1,1,Não,20,4,3,80,1,1,0,2,1,1,0,0,Sim
33,Cliente,1017,Engenharia,25,Superior completo,Medicina,1,1108,1,M,55,2,1,Engenheiro,2,Solteiro,2313,2993,4,1,Sim,20,4,2,80,0,5,0,3,2,2,2,2,Sim
28,Cliente,1009,Engenharia,1,Superior completo,Medicina,1,1111,1,M,45,2,1,Tecnico,2,Divorciado,2596,7160,1,1,Não,15,3,1,80,2,1,2,3,1,0,0,0,Sim
50,Cliente,959,Vendas,1,Superior incompleto - cursando,Outros,1,1113,4,M,81,3,2,Vendedo senior,3,Solteiro,4728,17251,3,1,Sim,14,3,4,80,0,5,4,3,0,0,0,0,Sim
39,Escritório,203,Engenharia,2,Superior completo,Ciências das natureza,1,1127,1,M,84,3,4,Analista,4,Divorciado,12169,13547,7,1,Não,11,3,4,80,3,21,4,3,18,7,11,5,Sim
18,Misto,247,Engenharia,8,Médio completo,Medicina,1,1156,3,M,80,3,1,Tecnico,3,Solteiro,1904,13556,1,1,Não,12,3,4,80,0,0,0,3,0,0,0,0,Sim
33,Cliente,603,Vendas,9,Superior incompleto - cursando,Marketing,1,1157,1,F,77,3,2,Vendedo senior,1,Solteiro,8224,18385,0,1,Sim,17,3,1,80,0,6,3,3,5,2,0,3,Sim
31,Misto,874,Engenharia,15,Superior completo,Medicina,1,1160,3,M,72,3,1,Tecnico,3,Casado,2610,6233,1,1,Não,12,3,3,80,1,2,5,2,2,2,2,2,Sim
29,Cliente,408,Vendas,23,Médio completo,Ciências das natureza,1,1165,4,F,45,2,3,Vendedo senior,1,Casado,7336,11162,1,1,Não,13,3,1,80,1,11,3,1,11,8,3,10,Sim
42,Misto,481,Vendas,12,Superior completo,Ciências das natureza,1,1167,3,M,44,3,4,Vendedo senior,1,Solteiro,13758,2447,0,1,Sim,12,3,2,80,0,22,2,2,21,9,13,14,Sim
28,Misto,1485,Engenharia,12,Médio completo,Ciências das natureza,1,1175,3,F,79,3,1,Tecnico,4,Casado,2515,22955,1,1,Sim,11,3,4,80,0,1,4,2,1,1,0,0,Sim
43,Misto,1372,Vendas,9,Superior completo,Marketing,1,1188,1,F,85,1,2,Vendedo senior,3,Solteiro,5346,9489,8,1,Não,13,3,2,80,0,7,2,2,4,3,1,3,Sim
44,Cliente,1097,Engenharia,10,Superior incompleto - cursando,Ciências das natureza,1,1200,3,M,96,3,1,Engenheiro,3,Solteiro,2936,10826,1,1,Sim,11,3,3,80,0,6,4,3,6,4,0,2,Sim
22,Escritório,1256,Engenharia,3,Superior incompleto - cursando,Ciências das natureza,1,1203,3,M,48,2,1,Engenheiro,4,Casado,2853,4223,0,1,Sim,11,3,2,80,1,1,5,3,0,0,0,0,Sim
41,Misto,906,Engenharia,5,Superior incompleto,Ciências das natureza,1,1210,1,M,95,2,1,Engenheiro,1,Divorciado,2107,20293,6,1,Não,17,3,1,80,1,5,2,1,1,0,0,0,Sim
24,Escritório,984,Engenharia,17,Superior incompleto,Ciências das natureza,1,1219,4,F,97,3,1,Tecnico,2,Casado,2210,3372,1,1,Não,13,3,1,80,1,1,3,1,1,0,0,0,Sim
19,Cliente,504,Engenharia,10,Superior completo,Medicina,1,1248,1,F,96,2,1,Engenheiro,2,Solteiro,1859,6148,1,1,Sim,25,4,2,80,0,1,2,4,1,1,0,0,Sim
25,Misto,599,Vendas,24,Médio completo,Ciências das natureza,1,1273,3,M,73,1,1,Vendedor junior,4,Solteiro,1118,8040,1,1,Sim,14,3,4,80,0,1,4,3,1,0,1,0,Sim
45,Cliente,1449,Vendas,2,Superior completo,Marketing,1,1277,1,F,94,1,5,Gerente,2,Solteiro,18824,2493,2,1,Sim,16,3,1,80,0,26,2,3,24,10,1,11,Sim
21,Misto,251,Engenharia,10,Superior incompleto,Ciências das natureza,1,1279,1,F,45,2,1,Tecnico,3,Solteiro,2625,25308,1,1,Não,20,4,3,80,0,2,2,1,2,2,2,2,Sim
44,Misto,621,Engenharia,15,Superior completo,Medicina,1,1295,1,F,73,3,3,Analista,4,Casado,7978,14075,1,1,Não,11,3,4,80,1,10,2,3,10,7,0,5,Sim
29,Misto,806,Engenharia,7,Superior completo,Faculdade Técnica,1,1299,2,F,39,3,1,Tecnico,3,Divorciado,3339,17285,3,1,Sim,13,3,1,80,2,10,2,3,7,7,7,7,Sim
32,Misto,1089,Engenharia,7,Superior incompleto,Ciências das natureza,1,1309,4,M,79,3,2,Tecnico,3,Casado,4883,22845,1,1,Não,18,3,1,80,1,10,3,3,10,4,1,1,Sim
39,Misto,360,Engenharia,23,Superior completo,Medicina,1,1310,3,M,93,3,1,Engenheiro,1,Solteiro,3904,22154,0,1,Não,13,3,1,80,0,6,2,3,5,2,0,3,Sim
40,Misto,299,Vendas,25,Superior incompleto - cursando,Marketing,1,1318,4,M,57,2,3,Vendedo senior,2,Solteiro,9094,17235,2,1,Sim,12,3,3,80,0,9,2,3,5,4,1,0,Sim
52,Cliente,1030,Vendas,5,Superior completo,Ciências das natureza,1,1319,2,M,64,3,3,Vendedo senior,2,Solteiro,8446,21534,9,1,Sim,19,3,3,80,0,10,2,2,8,7,7,7,Sim
31,Misto,1060,Vendas,1,Superior completo,Ciências das natureza,1,1331,4,F,54,3,1,Vendedor junior,2,Solteiro,2302,8319,1,1,Sim,11,3,1,80,0,3,2,4,3,2,2,2,Sim
44,Misto,935,Engenharia,3,Superior completo,Ciências das natureza,1,1333,1,M,89,3,1,Tecnico,1,Casado,2362,14669,4,1,Não,12,3,3,80,0,10,4,4,3,2,1,2,Sim
58,Misto,601,Engenharia,7,Superior incompleto - cursando,Medicina,1,1360,3,F,53,2,3,Supervisor,1,Casado,10008,12023,7,1,Sim,14,3,4,80,0,31,0,2,10,9,5,9,Sim
55,Cliente,267,Vendas,13,Superior incompleto - cursando,Marketing,1,1372,1,M,85,4,4,Vendedo senior,3,Solteiro,13695,9277,6,1,Sim,17,3,3,80,0,24,2,2,19,7,3,8,Sim
31,Cliente,703,Vendas,2,Superior completo,Ciências das natureza,1,1379,3,F,90,2,1,Vendedor junior,4,Solteiro,2785,11882,7,1,Não,14,3,3,80,0,3,3,4,1,0,0,0,Sim
35,Misto,662,Vendas,18,Superior incompleto - cursando,Marketing,1,1380,4,F,67,3,2,Vendedo senior,3,Casado,4614,23288,0,1,Sim,18,3,3,80,1,5,0,2,4,2,3,2,Sim
31,Misto,330,Engenharia,22,Superior incompleto - cursando,Medicina,1,1389,4,M,98,3,2,Supervisor,3,Casado,6179,21057,1,1,Sim,15,3,4,80,2,10,3,2,10,2,6,7,Sim
27,Cliente,135,Engenharia,17,Superior incompleto - cursando,Ciências das natureza,1,1405,4,F,51,3,1,Engenheiro,3,Solteiro,2394,25681,1,1,Sim,13,3,4,80,0,8,2,3,8,2,7,7,Sim
49,Cliente,1475,Engenharia,28,Superior incompleto,Ciências das natureza,1,1420,1,M,97,2,2,Tecnico,1,Solteiro,4284,22710,3,1,Não,20,4,1,80,0,20,2,3,4,3,1,3,Sim
29,Cliente,337,Engenharia,14,Médio completo,Outros,1,1421,3,F,84,3,3,Analista,4,Solteiro,7553,22930,0,1,Sim,12,3,1,80,0,9,1,3,8,7,7,7,Sim
31,Misto,667,Vendas,1,Superior incompleto - cursando,Ciências das natureza,1,1427,2,F,50,1,1,Vendedor junior,3,Solteiro,1359,16154,1,1,Não,12,3,2,80,0,1,3,3,1,0,0,0,Sim
31,Misto,202,Engenharia,8,Superior completo,Ciências das natureza,1,1433,1,F,34,2,1,Engenheiro,2,Solteiro,1261,22262,1,1,Não,12,3,3,80,0,1,3,4,1,0,0,0,Sim
25,Misto,383,Vendas,9,Superior incompleto,Ciências das natureza,1,1439,1,M,68,2,1,Vendedor junior,1,Casado,4400,15182,3,1,Não,12,3,1,80,0,6,2,3,3,2,2,2,Sim
46,Escritório,377,Vendas,9,Superior completo,Marketing,1,1457,1,M,52,3,3,Vendedo senior,4,Divorciado,10096,15986,4,1,Não,11,3,1,80,1,28,1,4,7,7,4,3,Sim
39,Cliente,592,Engenharia,2,Superior completo,Ciências das natureza,1,1458,1,F,54,2,1,Tecnico,1,Solteiro,3646,17181,2,1,Sim,23,4,2,80,0,11,2,4,1,0,0,0,Sim
31,Cliente,1445,Engenharia,1,Pós-gradução,Ciências das natureza,1,1459,3,F,100,4,3,Supervisor,2,Solteiro,7446,8931,1,1,Não,11,3,1,80,0,10,2,3,10,8,4,7,Sim
31,Misto,523,Engenharia,2,Superior completo,Ciências das natureza,1,1464,2,M,94,3,1,Tecnico,4,Casado,3722,21081,6,1,Sim,13,3,3,80,1,7,2,1,2,2,2,2,Sim
34,Cliente,1107,RH,9,Superior incompleto - cursando,Faculdade Técnica,1,1467,1,F,52,3,1,Assistente,3,Casado,2742,3072,1,1,Não,15,3,4,80,0,2,0,3,2,2,2,2,Sim
28,Cliente,1496,Vendas,1,Superior completo,Faculdade Técnica,1,1486,1,M,92,3,1,Vendedor junior,3,Casado,2909,15747,3,1,Não,15,3,4,80,1,5,3,4,3,2,1,2,Sim
29,Misto,115,Vendas,13,Superior completo,Faculdade Técnica,1,1487,1,F,51,3,2,Vendedo senior,2,Solteiro,5765,17485,5,1,Não,11,3,1,80,0,7,4,1,5,3,0,0,Sim
34,Cliente,790,Vendas,24,Superior incompleto - cursando,Medicina,1,1489,1,F,40,2,2,Vendedo senior,2,Solteiro,4599,7815,0,1,Sim,23,4,3,80,0,16,2,4,15,9,10,10,Sim
24,Cliente,381,Engenharia,9,Superior completo,Medicina,1,1494,2,M,89,3,1,Tecnico,1,Solteiro,3172,16998,2,1,Sim,11,3,3,80,0,4,2,2,0,0,0,0,Sim
28,Misto,289,Engenharia,2,Superior incompleto,Medicina,1,1504,3,M,38,2,1,Tecnico,1,Solteiro,2561,5355,7,1,Não,11,3,3,80,0,8,2,2,0,0,0,0,Sim
29,Misto,224,Engenharia,1,Superior incompleto - cursando,Faculdade Técnica,1,1522,1,M,100,2,1,Engenheiro,1,Solteiro,2362,7568,6,1,Não,13,3,3,80,0,11,2,1,9,7,0,7,Sim
40,Cliente,676,Engenharia,9,Superior incompleto - cursando,Ciências das natureza,1,1534,4,M,86,3,1,Tecnico,1,Solteiro,2018,21831,3,1,Não,14,3,2,80,0,15,3,1,5,4,1,0,Sim
31,Misto,561,Engenharia,3,Superior completo,Ciências das natureza,1,1537,4,F,33,3,1,Engenheiro,3,Solteiro,4084,4156,1,1,Não,12,3,1,80,0,7,2,1,7,2,7,7,Sim
30,Misto,740,Vendas,1,Superior completo,Ciências das natureza,1,1562,2,M,64,2,2,Vendedo senior,1,Casado,9714,5323,1,1,Não,11,3,4,80,1,10,4,3,10,8,6,7,Sim
35,Misto,104,Engenharia,2,Superior completo,Ciências das natureza,1,1569,1,F,69,3,1,Tecnico,1,Divorciado,2074,26619,1,1,Sim,12,3,4,80,1,1,2,3,1,0,0,0,Sim
53,Misto,607,Engenharia,2,Pós-gradução,Faculdade Técnica,1,1572,3,F,78,2,3,Supervisor,4,Casado,10169,14618,0,1,Não,16,3,2,80,1,34,4,3,33,7,1,9,Sim
